id_student,id_site,date,sum_click
11330,400,102,33
10991,477,167,15
10405,163,15,23
10496,395,208,16
11346,311,91,23
11309,160,10,25
11667,499,86,22
11544,205,14,21
10342,376,32,16
10447,32,118,19
11219,8,187,17
10114,266,246,23
11575,89,235,16
11560,67,248,19
11676,174,170,20
11042,478,69,17
10561,274,80,21
11201,529,228,17
11384,487,4,19
10704,208,163,18
11573,121,51,21
10767,315,28,15
10303,256,80,21
11588,582,237,27
10372,263,156,20
10856,130,147,13
10866,415,178,19
10172,549,86,21
10827,90,51,20
10834,266,210,20
10056,598,119,22
10078,399,31,21
11546,302,87,16
10662,24,190,17
11425,238,46,27
11506,423,106,27
11047,230,74,18
10024,468,117,16
11987,391,22,22
10353,383,193,20
10451,210,240,22
11064,569,91,19
10696,514,198,28
11256,528,144,18
10500,418,217,22
10062,118,94,15
11459,98,112,24
11188,465,158,20
11293,300,182,24
10536,495,247,18
10819,536,80,23
10874,471,12,27
11567,570,120,16
10886,407,158,21
11723,366,165,23
11128,12,19,26
10700,273,122,23
11143,346,109,20
11086,333,158,22
10968,430,150,18
11901,88,190,13
10534,507,65,20
11260,420,125,19
11970,437,240,20
11797,27,173,17
11700,593,61,25
10458,151,21,25
11741,133,117,16
11345,92,135,12
10402,102,92,24
11426,105,91,17
10673,568,14,15
11431,86,116,14
10976,224,218,25
11493,297,85,19
11690,566,210,10
10299,201,167,19
10668,366,184,25
10325,378,169,20
11355,533,179,12
10695,59,64,14
11611,538,133,22
11215,378,76,26
11169,298,197,20
10933,517,110,17
10375,56,194,18
10681,517,31,15
11598,147,127,18
10142,426,21,16
11441,122,44,30
11520,432,77,9
10858,153,25,26
10699,244,211,22
11348,596,101,16
10592,387,188,15
11106,354,77,17
10050,193,163,20
11530,587,201,15
11177,215,224,10
10091,490,242,21
10709,254,37,23
11471,382,76,19
11219,588,48,19
10016,545,62,25
10105,247,96,21
10205,319,93,22
10395,214,52,16
11139,31,143,22
11809,321,150,21
10302,166,234,28
11690,267,141,30
11604,13,44,12
10203,520,106,22
10099,321,31,23
11969,510,179,14
11519,78,236,20
11536,468,240,15
11248,28,162,17
11933,177,68,18
10785,228,246,21
11415,98,224,20
11411,242,200,20
11007,390,232,12
10641,429,92,19
11736,406,142,15
11293,32,207,23
10369,297,165,22
11086,260,201,19
11988,134,1,13
10009,254,198,20
10926,586,137,21
11296,491,155,22
10157,289,13,24
10327,475,57,19
10804,250,199,11
11630,585,244,18
11207,136,9,17
11858,87,131,10
10155,443,103,25
10722,253,85,16
10991,105,112,19
11077,264,229,23
11592,374,13,13
11056,584,179,20
11793,449,170,21
10782,188,199,20
11258,204,170,17
11575,116,54,15
11390,35,179,15
11567,302,23,18
10670,281,48,18
10883,11,7,22
10921,391,33,18
11304,546,15,25
11722,524,132,17
10231,304,92,21
11815,374,73,27
10285,399,190,23
10966,416,216,18
10560,41,164,16
10356,131,207,25
10666,414,222,22
10934,112,53,20
10961,135,184,19
11313,527,179,11
10486,59,28,20
10981,511,162,34
11565,238,218,20
10847,297,188,18
10724,448,248,17
11233,388,150,24
11844,211,13,20
11878,299,145,19
11820,520,21,17
11195,537,201,16
10240,104,87,20
11358,212,213,19
11412,292,21,18
11426,422,136,29
11139,80,177,28
11983,376,175,17
10634,18,58,18
10206,20,149,16
11261,126,71,20
10152,502,241,16
11045,264,18,15
11656,315,223,22
11029,558,97,23
10162,255,134,22
10079,271,193,19
11882,111,141,17
11006,244,36,18
10642,273,29,12
10762,316,131,35
11574,110,151,22
11087,164,49,21
11913,240,150,24
10598,513,184,16
10582,286,200,17
10740,162,64,18
11957,350,6,26
11700,392,225,17
10412,133,148,15
11807,291,111,19
10668,161,33,27
11023,459,94,30
11900,296,163,20
10080,210,132,30
10976,435,66,27
10618,482,80,21
10105,57,196,21
11171,349,165,19
10160,219,13,35
10714,292,139,23
11738,385,75,18
10904,50,110,19
10703,369,9,22
10456,409,47,16
11049,565,248,19
10167,389,65,24
10908,311,128,20
11485,107,72,15
11543,211,55,20
11860,524,45,19
10707,253,132,15
10277,304,26,25
11112,136,81,19
10974,329,131,18
11540,397,131,18
10034,226,166,27
10072,231,248,14
11222,583,79,17
11197,366,158,29
10615,488,96,18
10084,165,219,24
10041,253,18,26
11880,201,211,16
10267,204,245,12
10373,362,142,19
10544,222,240,14
10797,8,233,23
11276,103,217,22
10375,180,38,17
11066,356,155,19
10572,424,93,14
11880,541,210,22
11045,394,65,17
11341,150,82,21
11543,355,103,24
10393,410,163,23
11610,443,177,11
10133,42,57,19
11355,95,118,17
11841,470,42,17
11003,273,64,22
10686,518,222,25
10510,83,3,17
11756,546,64,21
11690,564,55,18
10971,539,155,22
11429,141,247,31
10558,300,18,19
10722,594,53,14
11321,51,139,22
11696,259,86,21
10405,178,91,18
10084,198,199,16
10466,33,172,19
11491,530,162,14
10990,220,109,18
11469,25,12,29
10553,273,118,25
11555,242,114,23
10770,138,214,18
10569,30,220,17
10019,142,217,17
10884,94,68,19
10906,437,103,22
11937,60,61,22
11893,574,204,19
10772,276,137,19
10173,303,152,27
10839,61,160,19
11722,39,238,17
10245,262,182,12
10698,428,143,20
11073,205,208,26
10953,164,137,21
11671,534,233,17
11576,301,224,16
10662,428,91,29
10674,584,161,21
11645,305,69,26
11162,325,5,23
10054,105,130,18
11389,190,3,24
10713,171,41,26
10159,50,10,20
11912,281,221,22
10454,310,227,20
10803,430,81,25
10503,251,69,33
10867,24,24,21
10990,22,67,16
11010,433,110,24
10548,424,42,19
11750,301,20,26
11378,526,170,17
10332,83,127,23
11924,336,75,21
10787,179,52,16
10473,329,184,22
10984,35,92,22
10596,464,195,11
11494,106,200,16
11404,192,232,26
11695,398,162,22
10750,77,184,16
10435,583,171,19
11282,549,151,24
11990,456,67,20
10025,120,113,24
10411,556,40,17
10261,305,128,18
10066,194,44,23
11252,320,191,22
11897,161,217,21
10440,393,241,22
10555,414,175,19
10403,111,131,22
11141,39,60,20
10029,198,162,21
10583,171,10,22
11833,126,246,22
10495,211,30,24
11145,277,211,13
10056,204,234,21
10864,219,4,22
10430,410,149,18
11472,570,72,25
11729,392,138,20
11582,120,187,20
11024,226,211,25
11926,412,73,22
10123,39,61,22
10488,42,200,19
11251,453,134,21
10978,468,152,21
10134,393,122,31
10162,251,41,19
10862,12,167,12
10143,326,140,22
10101,303,229,22
10565,461,229,17
11230,439,106,13
10692,557,151,13
11917,473,95,24
10080,548,24,22
11630,338,166,14
10626,551,46,13
10630,480,19,23
10783,260,118,19
10117,68,95,21
10469,58,184,29
11494,75,180,15
11452,587,65,23
11995,44,95,19
11499,431,125,19
10647,464,163,26
10572,205,168,27
11324,36,70,18
10809,127,138,20
10550,174,171,20
10145,572,229,27
10099,328,23,17
10240,46,217,19
11053,540,97,22
10477,274,105,18
11933,342,219,20
11681,573,201,14
11139,85,17,19
11252,243,228,20
10766,39,44,19
10515,165,114,13
11179,434,136,20
10963,269,144,23
11923,220,90,17
11857,570,149,16
11541,442,108,26
11518,55,214,25
11064,419,98,21
11568,590,102,18
10018,542,65,18
11846,374,91,20
10616,250,164,18
10355,36,131,27
10934,327,54,20
10026,314,124,20
10606,438,235,29
11057,41,170,22
11754,384,168,21
11615,192,24,19
10117,67,178,16
11518,442,8,14
11727,194,89,20
10400,313,82,21
10605,499,166,15
11324,92,241,21
10990,4,193,17
11208,5,117,23
10410,119,165,15
10549,524,210,13
10463,586,68,18
11767,534,143,30
10370,488,27,31
10540,376,37,20
10515,541,41,21
10044,457,112,23
10885,308,16,19
10374,144,85,17
11931,280,1,22
11442,580,117,24
11867,306,127,24
11406,87,75,14
10485,242,167,21
10132,34,73,20
10573,370,79,15
11253,175,78,14
10385,526,38,22
11514,97,121,18
11348,394,248,9
10448,91,95,27
10826,366,101,33
11989,424,78,20
11400,509,141,22
11859,506,159,18
10250,249,109,16
11565,545,159,16
10911,379,44,22
11372,586,152,24
10384,471,94,18
10824,202,125,21
10877,189,104,15
11531,491,206,33
10734,14,193,14
11384,416,140,16
10455,417,160,16
11047,296,160,21
11629,275,199,21
11088,248,247,23
11849,50,151,19
10798,484,106,22
11207,498,144,20
10221,342,177,16
10550,256,9,17
10070,557,243,23
11948,480,157,28
10279,575,77,19
10085,350,235,24
11127,586,95,12
11482,587,59,18
10573,116,73,20
10732,191,6,20
11565,30,127,14
10824,67,25,17
10460,449,108,11
11108,274,200,12
11241,500,154,14
10375,498,12,22
11958,180,65,17
11651,426,149,16
11260,248,32,13
11501,517,222,21
11999,387,100,18
10261,491,50,28
11717,341,182,16
11485,338,16,19
11159,498,165,25
11162,406,70,22
11806,25,86,21
11224,81,52,21
11434,335,101,14
11653,317,60,27
11380,429,90,25
10425,99,201,25
11394,330,109,19
10156,48,160,22
11665,98,87,21
10945,84,159,24
10737,394,162,21
11784,493,89,27
10110,485,18,26
10242,112,5,25
10154,416,237,20
11468,333,38,16
10358,578,225,20
11655,405,148,15
10394,555,33,18
10156,124,124,16
11767,369,39,16
11661,423,175,17
11709,599,11,24
11416,46,139,17
11066,143,189,22
10213,159,24,26
10802,382,112,20
10486,195,205,23
10289,85,135,26
11120,399,154,18
10227,260,243,26
10695,102,35,19
10359,141,109,25
11299,36,191,23
10304,493,171,14
10105,400,59,14
11698,49,118,14
11634,186,105,23
11079,550,73,19
10754,186,218,24
11560,227,182,24
10390,237,32,30
11040,547,4,18
10004,297,4,17
10728,25,115,18
10473,486,223,22
11994,488,112,19
11811,362,188,23
11707,68,10,14
10550,199,106,22
10490,559,199,29
11306,106,246,16
11328,514,126,22
11450,105,34,21
11763,539,81,18
10993,32,131,17
10230,525,217,18
10554,264,23,20
11698,242,93,18
11192,434,146,18
11052,212,152,30
10793,469,33,21
11969,56,214,20
11534,121,41,12
11789,458,24,19
10614,228,241,16
11100,437,69,16
11529,215,193,21
10081,513,35,21
11065,459,199,20
10109,73,9,14
10949,390,117,25
10169,281,220,22
10589,48,47,17
11824,586,60,21
10222,232,55,20
11018,474,242,32
10834,5,231,17
10127,372,4,24
10743,492,155,18
11527,551,90,26
10598,440,62,27
11655,131,237,22
10651,211,89,22
10280,559,65,31
11628,509,103,11
10117,152,96,20
10672,183,178,19
11581,476,59,26
11200,488,45,21
11237,378,223,29
11321,167,56,19
10997,109,131,22
11020,365,115,23
11301,505,41,23
10960,96,142,23
10295,592,9,19
11117,280,213,21
10192,353,159,16
10529,538,140,21
10327,37,194,26
10516,106,62,18
10699,391,215,33
10660,473,110,12
11951,304,64,20
10024,13,69,34
11958,368,124,22
11398,326,6,22
10374,511,249,14
11778,547,244,19
10011,470,130,21
10301,584,64,18
11099,350,134,20
11241,510,190,22
11583,227,167,23
11681,3,209,22
11835,195,149,22
10857,17,27,30
10381,573,89,24
10547,518,90,20
10798,16,228,20
10772,515,169,17
10316,123,17,14
11700,319,43,20
10604,547,164,26
11041,109,234,17
10674,132,88,19
10193,25,214,22
11800,86,39,15
10262,44,196,23
11150,344,42,18
11984,26,58,31
10238,219,82,19
10805,50,208,19
10476,486,9,16
11663,482,78,18
11982,221,196,16
11257,317,75,16
11774,395,229,24
11697,15,132,10
10901,406,7,25
11767,381,32,16
10423,138,170,18
10851,509,238,19
11190,269,81,25
11350,313,181,13
11694,100,97,22
10816,331,231,19
11248,158,22,21
10113,376,72,22
10661,122,229,25
11011,402,156,18
10651,351,12,22
11032,260,178,16
10645,175,197,12
11838,385,53,24
10968,148,150,22
10568,188,228,23
11416,219,68,16
10753,427,155,28
11571,50,201,21
11863,208,106,19
10198,149,107,19
11272,129,109,27
11334,9,166,25
11423,484,173,21
11784,349,141,17
10578,31,65,11
11487,592,205,13
11360,134,188,21
11959,494,242,13
10089,280,213,21
10320,32,121,27
10430,292,114,18
11147,529,14,20
10485,100,224,23
10452,112,117,16
10879,16,69,17
10070,246,137,18
10744,8,169,28
11599,379,162,17
10046,380,155,20
10093,229,242,20
10450,279,23,24
10551,501,175,24
11713,328,16,22
11695,29,159,17
11064,599,149,21
10638,402,3,18
10010,109,21,19
10140,330,122,17
11216,193,53,17
10629,496,30,28
10733,449,67,19
10428,169,220,24
10148,514,162,20
10231,14,245,22
11147,38,207,15
11412,493,198,23
10516,265,75,19
11035,68,73,21
11914,495,55,27
10874,38,197,16
11045,153,180,23
11912,146,204,21
11041,422,12,15
11701,350,129,22
10593,358,168,13
10058,367,93,23
11208,57,14,19
11499,422,29,25
10185,526,212,25
11526,232,208,15
10782,197,220,19
11314,497,108,14
11274,7,25,16
10056,37,30,15
11496,545,205,24
11891,444,35,14
10914,113,221,23
11144,453,28,16
11329,310,248,24
11698,13,59,20
11499,410,159,20
10724,15,174,14
11022,293,234,17
10135,345,204,18
11211,270,15,19
10365,257,211,24
10731,406,217,16
10047,45,88,19
11003,298,31,20
11095,158,210,20
11029,197,242,19
11573,19,111,18
11718,562,163,22
11224,43,190,28
10521,7,111,12
11729,342,119,24
10943,596,211,23
11009,566,48,14
10863,176,236,14
11763,327,134,15
11599,309,50,30
10050,36,23,14
10095,393,207,19
11869,359,191,17
11722,342,157,20
10702,270,101,14
11170,321,168,19
10476,111,93,29
11732,277,54,30
10780,390,170,19
11976,540,70,17
11735,467,4,25
11882,225,112,24
10082,505,170,18
11171,110,244,22
10348,414,231,18
10677,567,105,26
11288,334,99,13
11424,425,126,23
10081,297,90,13
10928,222,152,23
11832,455,244,22
10031,148,117,26
11870,284,129,20
10150,532,82,15
10794,248,218,17
10686,334,19,18
11054,241,155,15
11791,448,105,26
10745,206,50,22
11229,24,166,20
10004,454,238,26
11470,565,68,29
11234,122,99,24
11267,357,9,26
10130,229,162,31
10600,122,106,19
10892,564,36,22
11580,16,140,21
11111,218,156,19
10893,159,218,18
11425,48,217,18
11715,79,218,23
11756,414,215,16
11999,578,2,22
11362,197,77,19
11484,267,186,20
10468,108,49,29
11204,592,12,27
11476,407,74,22
11072,532,25,21
10248,542,98,23
10254,155,126,23
11466,338,76,13
10653,237,71,26
11157,69,117,14
10082,388,60,16
11671,181,185,18
10575,433,59,24
10069,548,9,22
11722,109,194,13
11952,112,94,23
11973,428,222,26
11498,331,169,17
10599,192,161,18
10888,566,207,19
11608,279,64,19
11120,156,121,24
10792,239,100,21
10096,266,8,24
10429,192,182,23
10686,533,177,21
11246,49,99,20
10481,133,138,25
11893,198,163,25
10033,501,64,28
10265,221,219,18
11031,316,63,26
11606,554,81,23
11420,156,7,16
10144,455,243,23
11854,27,55,24
10818,144,219,22
11699,510,106,13
11949,391,3,12
10028,126,228,19
10472,560,23,22
10804,78,20,19
11906,11,210,16
11536,68,155,23
10745,383,122,19
10891,173,143,27
10429,375,210,21
10605,515,139,13
11229,189,89,20
11697,171,153,19
10578,167,134,20
11181,232,205,20
11140,211,89,21
10395,326,202,18
10609,481,219,17
11269,569,74,21
10325,108,63,22
11235,476,208,26
11670,547,134,28
11361,101,37,17
11256,312,249,23
10773,303,150,18
10840,424,115,16
10171,144,57,20
10661,88,39,29
11508,536,22,22
11062,203,173,15
11827,500,130,21
10407,364,152,16
11919,481,130,18
11795,399,143,13
10119,518,98,22
10634,539,4,22
10046,93,156,21
10351,396,102,19
11478,437,94,19
11807,502,100,19
11337,236,98,18
11872,120,107,27
10268,191,160,22
11611,513,195,21
11532,520,22,16
10564,220,174,23
11180,590,61,27
10132,417,99,25
10778,329,7,23
10918,253,192,14
10973,597,191,16
11431,256,181,21
10924,328,203,22
10003,6,2,21
10120,81,169,20
11969,63,83,10
10454,502,219,17
11250,507,88,18
10207,302,185,25
11330,367,151,21
10710,272,25,18
10666,208,55,24
11984,219,172,19
11949,198,121,20
11512,573,186,23
10939,419,144,31
11464,135,19,21
10274,101,21,22
11889,275,107,20
10513,220,231,16
11518,10,239,20
11575,90,50,23
10381,460,74,28
11382,180,154,13
11669,299,180,16
10765,96,196,17
10006,162,212,20
10275,273,123,26
10667,553,115,22
11858,560,46,22
11485,519,29,23
11224,345,236,17
11373,48,174,21
11039,505,92,16
10978,26,188,18
10617,138,99,17
10620,384,92,20
10284,403,168,22
10253,84,117,18
11962,204,119,26
10915,444,176,20
10377,147,241,14
10425,421,46,21
10208,221,175,17
10240,30,202,24
11408,186,125,23
10410,544,51,19
11128,381,163,21
10899,559,137,19
11111,502,237,23
11055,168,224,10
10322,190,143,19
11376,87,170,26
10888,259,126,20
11547,504,65,19
10260,4,43,16
11292,205,214,26
11278,155,91,25
11047,526,171,21
11086,179,182,19
11674,381,36,13
10487,23,20,17
11142,44,205,13
10671,147,221,20
11747,189,52,18
11908,300,1,14
10223,144,157,19
10955,316,206,16
11834,217,184,20
11056,348,41,19
10232,323,11,30
10502,413,19,21
10929,473,193,25
11195,402,248,24
11416,419,153,17
11522,449,67,23
11105,263,12,20
10546,92,100,25
10848,80,93,26
11089,336,198,20
10151,16,71,14
10264,161,17,17
10562,433,172,30
10764,322,120,26
10589,63,116,17
10062,455,11,22
10266,522,246,20
10496,191,210,19
10300,478,130,21
11829,131,191,16
11686,572,233,16
11028,138,241,22
10659,200,80,13
11272,360,75,15
11144,392,66,25
10705,99,214,20
11460,306,184,24
10592,482,56,20
11828,349,37,13
11437,414,107,20
10058,229,223,21
11598,215,209,18
10527,84,131,34
11453,321,143,12
10381,77,90,22
10383,284,235,14
11011,128,17,27
11139,542,156,20
10803,19,202,19
11851,160,246,20
11170,113,120,21
11386,225,137,21
11311,568,12,22
10161,338,34,24
11024,415,223,21
11674,403,50,30
11260,11,122,20
10752,57,55,18
11220,151,44,20
11111,325,115,12
11120,230,23,23
10698,314,8,15
11786,304,33,26
10502,18,212,19
10978,319,140,22
10771,105,59,16
11738,368,57,22
10815,204,63,9
10330,336,61,20
10009,444,127,15
10590,329,80,25
10310,574,146,25
10046,132,103,16
10497,355,150,27
11087,363,111,23
11115,594,138,24
10039,101,200,26
11227,464,14,15
11166,578,157,16
11443,533,123,17
10396,398,28,20
10278,591,62,26
11817,360,121,19
10111,343,245,26
11718,473,235,17
11744,270,141,19
11851,98,214,21
11420,542,119,26
11856,335,217,24
11724,101,246,25
11838,336,185,16
11815,12,124,19
11735,500,198,23
10188,119,155,14
11396,303,171,22
10250,527,212,19
11790,270,91,25
11987,158,214,16
11907,544,122,14
11203,186,119,13
11433,388,61,13
11325,425,159,26
10076,497,157,14
11948,483,212,28
11095,133,59,15
10687,30,30,22
10114,173,114,17
10455,76,26,16
10757,150,158,19
10838,76,50,21
10148,443,225,15
10593,63,120,15
11804,299,140,25
10125,150,242,33
10360,519,142,15
10112,33,53,20
11560,476,84,21
